filename,left,right
20180416.1727702684-12131-1_6,1,1
20180416.1727702684-12131-1_7,1,1
20180416.1727702684-12131-1_8,1,1
20180416.1727702684-12131-1_9,1,1
20180416.1727702684-12133-1_1,1,1
20180416.1727702684-12133-1_10,1,1
20180416.1727702684-12133-1_11,1,1
20180416.1727702684-12133-1_12,1,1
20180416.1727702684-12133-1_13,1,1
20180416.1727702684-12133-1_14,1,1
20180416.1727702684-12133-1_15,1,1
20180416.1727702684-12133-1_16,1,1
20180416.1727702684-12133-1_2,1,1
20180416.1727702684-12133-1_3,1,1
20180416.1727702684-12133-1_4,1,1
20180416.1727702684-12133-1_5,1,1
20180416.1727702684-12133-1_6,1,1
20180416.1727702684-12133-1_7,1,1
20180416.1727702684-12133-1_8,1,1
20180416.1727702684-12133-1_9,1,1
20180416.1727702684-12140-1_1,1,1
20180416.1727702684-12140-1_10,1,1
20180416.1727702684-12140-1_11,1,1
20180416.1727702684-12140-1_12,1,1
20180416.1727702684-12140-1_13,1,1
20180416.1727702684-12140-1_14,1,1
20180416.1727702684-12140-1_15,1,1
20180416.1727702684-12140-1_16,1,1
20180416.1727702684-12140-1_2,1,1
20180416.1727702684-12140-1_3,1,1
20180416.1727702684-12140-1_4,1,1
20180416.1727702684-12140-1_5,1,1
20180416.1727702684-12140-1_6,1,1
20180416.1727702684-12140-1_7,1,1
20180416.1727702684-12140-1_8,1,1
20180416.1727702684-12140-1_9,1,1
20180416.1727702684-12142-1_1,1,1
20180416.1727702684-12142-1_10,1,1
20180416.1727702684-12142-1_11,1,1
20180416.1727702684-12142-1_12,1,1
20180416.1727702684-12142-1_13,1,1
20180416.1727702684-12142-1_14,1,1
20180416.1727702684-12142-1_15,1,1
20180416.1727702684-12142-1_16,1,1
20180416.1727702684-12142-1_2,1,1
20180416.1727702684-12142-1_3,1,1
20180416.1727702684-12142-1_4,1,1
20180416.1727702684-12142-1_5,1,1
20180416.1727702684-12142-1_6,1,1
20180416.1727702684-12142-1_7,1,1
20180416.1727702684-12142-1_8,1,1
20180416.1727702684-12142-1_9,1,1
20180416.1727702684-12146-1_1,1,1
20180416.1727702684-12146-1_10,1,1
20180416.1727702684-12146-1_11,1,1
20180416.1727702684-12146-1_12,1,1
20180416.1727702684-12146-1_13,1,1
20180416.1727702684-12146-1_14,1,1
20180416.1727702684-12146-1_15,1,1
20180416.1727702684-12146-1_16,1,1
20180416.1727702684-12146-1_2,1,1
20180416.1727702684-12146-1_3,1,1
20180416.1727702684-12146-1_4,1,1
20180416.1727702684-12146-1_5,1,1
20180416.1727702684-12146-1_6,1,1
20180416.1727702684-12146-1_7,1,1
20180416.1727702684-12146-1_8,1,1
20180416.1727702684-12146-1_9,1,1
20180416.1727702684-12148-1_1,1,1
20180416.1727702684-12148-1_10,1,1
20180416.1727702684-12148-1_11,1,1
20180416.1727702684-12148-1_12,1,1
20180416.1727702684-12148-1_13,1,1
20180416.1727702684-12148-1_14,1,1
20180416.1727702684-12148-1_15,1,1
20180416.1727702684-12148-1_16,1,1
20180416.1727702684-12148-1_2,1,1
20180416.1727702684-12148-1_3,1,1
20180416.1727702684-12148-1_4,1,1
20180416.1727702684-12148-1_5,1,1
20180416.1727702684-12148-1_6,1,1
20180416.1727702684-12148-1_7,1,1
20180416.1727702684-12148-1_8,1,1
20180416.1727702684-12148-1_9,1,1
20180417.1727702684-12182-1_1,2,2
20180417.1727702684-12182-1_10,1,0
20180417.1727702684-12182-1_11,1,1
20180417.1727702684-12182-1_12,0,0
20180417.1727702684-12182-1_13,0,0
20180417.1727702684-12182-1_14,1,1
20180417.1727702684-12182-1_15,0,0
20180417.1727702684-12182-1_16,0,2
20180417.1727702684-12182-1_2,2,2
20180417.1727702684-12182-1_3,2,2
20180417.1727702684-12182-1_4,2,2
20180417.1727702684-12182-1_5,2,2
20180417.1727702684-12182-1_6,1,2
20180417.1727702684-12182-1_7,2,2
20180417.1727702684-12182-1_8,0,2
20180417.1727702684-12182-1_9,1,0
20180417.1727702684-12184-1_1,1,1
20180417.1727702684-12184-1_10,1,1
20180417.1727702684-12184-1_11,1,1
20180417.1727702684-12184-1_12,1,1
20180417.1727702684-12184-1_13,1,1
20180417.1727702684-12184-1_14,1,1
20180417.1727702684-12184-1_15,1,1
20180417.1727702684-12184-1_16,1,1
20180417.1727702684-12184-1_2,1,1
20180417.1727702684-12184-1_3,1,1
20180417.1727702684-12184-1_4,1,1
20180417.1727702684-12184-1_5,1,1
20180417.1727702684-12184-1_6,1,1
20180417.1727702684-12184-1_7,1,1
20180417.1727702684-12184-1_8,1,1
20180417.1727702684-12184-1_9,1,1
20180417.1727702684-12186-1_1,1,1
20180417.1727702684-12186-1_10,1,1
20180417.1727702684-12186-1_11,1,1
20180417.1727702684-12186-1_12,1,1
20180417.1727702684-12186-1_13,1,1
20180417.1727702684-12186-1_14,1,1
20180417.1727702684-12186-1_15,1,1
20180417.1727702684-12186-1_16,1,1
20180417.1727702684-12186-1_2,1,1
20180417.1727702684-12186-1_3,1,1
20180417.1727702684-12186-1_4,1,1
20180417.1727702684-12186-1_5,1,1
20180417.1727702684-12186-1_6,1,1
20180417.1727702684-12186-1_7,1,1
20180417.1727702684-12186-1_8,1,1
20180417.1727702684-12186-1_9,1,1
20180419.1727702684-12203-1_1,0,0
20180419.1727702684-12203-1_10,3,3
20180419.1727702684-12203-1_11,3,3
20180419.1727702684-12203-1_12,3,3
20180419.1727702684-12203-1_13,3,3
20180419.1727702684-12203-1_14,0,3
20180419.1727702684-12203-1_15,0,3
20180419.1727702684-12203-1_16,2,3
20180419.1727702684-12203-1_2,3,3
20180419.1727702684-12203-1_3,3,3
20180419.1727702684-12203-1_4,3,0
20180419.1727702684-12203-1_5,3,0
20180419.1727702684-12203-1_6,3,0
20180419.1727702684-12203-1_7,3,3
20180419.1727702684-12203-1_8,3,3
20180419.1727702684-12203-1_9,3,3
20180419.1727702684-12204-1_1,3,3
20180419.1727702684-12204-1_10,3,0
20180419.1727702684-12204-1_11,3,3
20180419.1727702684-12204-1_12,0,2
20180419.1727702684-12204-1_13,0,2
20180419.1727702684-12204-1_14,3,2
20180419.1727702684-12204-1_15,0,2
20180419.1727702684-12204-1_16,2,2
20180419.1727702684-12204-1_2,2,3
20180419.1727702684-12204-1_3,2,3
20180419.1727702684-12204-1_4,0,0
20180419.1727702684-12204-1_5,0,3
20180419.1727702684-12204-1_6,0,3
20180419.1727702684-12204-1_7,3,3
20180419.1727702684-12204-1_8,0,3
20180419.1727702684-12204-1_9,3,3
20180419.1727702684-12210-1_1,1,1
20180419.1727702684-12210-1_10,1,2
20180419.1727702684-12210-1_11,1,2
20180419.1727702684-12210-1_12,1,0
20180419.1727702684-12210-1_13,1,1
20180419.1727702684-12210-1_14,0,1
20180419.1727702684-12210-1_15,1,1
20180419.1727702684-12210-1_16,1,1
20180419.1727702684-12210-1_2,1,1
20180419.1727702684-12210-1_3,0,1
20180419.1727702684-12210-1_4,1,1
20180419.1727702684-12210-1_5,1,1
20180419.1727702684-12210-1_6,1,0
20180419.1727702684-12210-1_7,1,1
20180419.1727702684-12210-1_8,2,2
20180419.1727702684-12210-1_9,1,2
20180419.1727702684-12214-1_1,2,2
20180419.1727702684-12214-1_10,2,2
20180419.1727702684-12214-1_11,2,2
20180419.1727702684-12214-1_12,2,2
20180419.1727702684-12214-1_13,2,2
20180419.1727702684-12214-1_14,2,2
20180419.1727702684-12214-1_15,2,2
20180419.1727702684-12214-1_16,2,2
20180419.1727702684-12214-1_2,2,2
20180419.1727702684-12214-1_3,4,2
20180419.1727702684-12214-1_4,4,2
20180419.1727702684-12214-1_5,4,2
20180419.1727702684-12214-1_6,4,2
20180419.1727702684-12214-1_7,4,2
20180419.1727702684-12214-1_8,2,2
20180419.1727702684-12214-1_9,2,2
20180419.1727702684-12215-1_1,2,2
20180419.1727702684-12215-1_10,2,2
20180419.1727702684-12215-1_11,2,0
20180419.1727702684-12215-1_12,0,2
20180419.1727702684-12215-1_13,4,2
20180419.1727702684-12215-1_14,4,2
20180419.1727702684-12215-1_15,0,2
20180419.1727702684-12215-1_16,0,2
20180419.1727702684-12215-1_2,2,2
20180419.1727702684-12215-1_3,2,2
20180419.1727702684-12215-1_4,2,2
20180419.1727702684-12215-1_5,2,2
20180419.1727702684-12215-1_6,2,2
20180419.1727702684-12215-1_7,2,2
20180419.1727702684-12215-1_8,2,2
20180419.1727702684-12215-1_9,2,2
20180419.1727702684-12221-1_1,2,0
20180419.1727702684-12221-1_10,2,2
20180419.1727702684-12221-1_11,2,2
20180419.1727702684-12221-1_12,2,2
20180419.1727702684-12221-1_13,2,2
20180419.1727702684-12221-1_14,2,2
20180419.1727702684-12221-1_15,2,2
20180419.1727702684-12221-1_16,2,2
20180419.1727702684-12221-1_2,2,0
20180419.1727702684-12221-1_3,2,0
20180419.1727702684-12221-1_4,2,0
20180419.1727702684-12221-1_5,0,2
20180419.1727702684-12221-1_6,0,2
20180419.1727702684-12221-1_7,2,2
20180419.1727702684-12221-1_8,2,2
20180419.1727702684-12221-1_9,2,2
20180419.1727702684-12222-1_1,1,1
20180419.1727702684-12222-1_10,2,2
20180419.1727702684-12222-1_11,2,2
20180419.1727702684-12222-1_12,2,0
20180419.1727702684-12222-1_13,1,2
20180419.1727702684-12222-1_14,2,2
20180419.1727702684-12222-1_15,2,2
20180419.1727702684-12222-1_16,1,0
20180419.1727702684-12222-1_2,1,1
20180419.1727702684-12222-1_3,1,1
20180419.1727702684-12222-1_4,1,0
20180419.1727702684-12222-1_5,0,0
20180419.1727702684-12222-1_6,0,2
20180419.1727702684-12222-1_7,0,2
20180419.1727702684-12222-1_8,2,2
20180419.1727702684-12222-1_9,2,2
20180419.1727702684-12227-1_1,1,1
20180419.1727702684-12227-1_10,1,1
20180419.1727702684-12227-1_11,1,1
20180419.1727702684-12227-1_12,1,1
20180419.1727702684-12227-1_13,1,1
20180419.1727702684-12227-1_14,1,1
20180419.1727702684-12227-1_15,1,1
20180419.1727702684-12227-1_16,1,1
20180419.1727702684-12227-1_2,1,1
20180419.1727702684-12227-1_3,1,1
20180419.1727702684-12227-1_4,1,1
20180419.1727702684-12227-1_5,1,1
20180419.1727702684-12227-1_6,1,1
20180419.1727702684-12227-1_7,1,1
20180419.1727702684-12227-1_8,1,1
20180419.1727702684-12227-1_9,1,1
20180419.1727702684-12233-1_1,2,2
20180419.1727702684-12233-1_10,2,2
20180419.1727702684-12233-1_11,2,2
20180419.1727702684-12233-1_12,2,2
20180419.1727702684-12233-1_13,2,2
20180419.1727702684-12233-1_14,2,2
20180419.1727702684-12233-1_15,2,2
20180419.1727702684-12233-1_16,2,2
20180419.1727702684-12233-1_2,2,2
20180419.1727702684-12233-1_3,2,2
20180419.1727702684-12233-1_4,2,2
20180419.1727702684-12233-1_5,2,2
20180419.1727702684-12233-1_6,2,2
20180419.1727702684-12233-1_7,2,2
20180419.1727702684-12233-1_8,2,2
20180419.1727702684-12233-1_9,2,2
20180419.1727702684-12239-1_1,2,2
20180419.1727702684-12239-1_10,1,2
20180419.1727702684-12239-1_11,1,2
20180419.1727702684-12239-1_12,1,2
20180419.1727702684-12239-1_13,1,2
20180419.1727702684-12239-1_14,1,2
20180419.1727702684-12239-1_15,1,2
20180419.1727702684-12239-1_16,2,3
20180419.1727702684-12239-1_2,2,2
20180419.1727702684-12239-1_3,2,2
20180419.1727702684-12239-1_4,2,2
20180419.1727702684-12239-1_5,2,2
20180419.1727702684-12239-1_6,2,2
20180419.1727702684-12239-1_7,2,2
20180419.1727702684-12239-1_8,0,2
20180419.1727702684-12239-1_9,0,2
20180419.1727702684-12240-1_1,2,2
20180419.1727702684-12240-1_10,2,2
20180419.1727702684-12240-1_11,2,2
20180419.1727702684-12240-1_12,2,2
20180419.1727702684-12240-1_13,2,2
20180419.1727702684-12240-1_14,2,0
20180419.1727702684-12240-1_15,2,2
20180419.1727702684-12240-1_16,2,2
20180419.1727702684-12240-1_2,2,2
20180419.1727702684-12240-1_3,2,2
20180419.1727702684-12240-1_4,2,2
20180419.1727702684-12240-1_5,2,2
20180419.1727702684-12240-1_6,2,2
20180419.1727702684-12240-1_7,2,0
20180419.1727702684-12240-1_8,0,0
20180419.1727702684-12240-1_9,2,0
20180419.1727702684-12262-1_1,1,1
20180419.1727702684-12262-1_10,1,1
20180419.1727702684-12262-1_11,1,1
20180419.1727702684-12262-1_12,1,1
20180419.1727702684-12262-1_13,1,1
20180419.1727702684-12262-1_14,1,1
20180419.1727702684-12262-1_15,1,1
20180419.1727702684-12262-1_16,1,1
20180419.1727702684-12262-1_2,1,1
20180419.1727702684-12262-1_3,1,1
20180419.1727702684-12262-1_4,1,1
20180419.1727702684-12262-1_5,1,1
20180419.1727702684-12262-1_6,1,1
20180419.1727702684-12262-1_7,1,1
20180419.1727702684-12262-1_8,1,1
20180419.1727702684-12262-1_9,1,1
20180419.1727702684-12298-1_1,1,1
20180419.1727702684-12298-1_10,2,0
20180419.1727702684-12298-1_11,2,0
20180419.1727702684-12298-1_12,2,0
20180419.1727702684-12298-1_13,1,0
20180419.1727702684-12298-1_14,1,2
20180419.1727702684-12298-1_15,1,1
20180419.1727702684-12298-1_16,1,1
20180419.1727702684-12298-1_2,1,1
20180419.1727702684-12298-1_3,1,0
20180419.1727702684-12298-1_4,1,0
20180419.1727702684-12298-1_5,1,2
20180419.1727702684-12298-1_6,1,0
20180419.1727702684-12298-1_7,2,2
20180419.1727702684-12298-1_8,2,2
20180419.1727702684-12298-1_9,2,2
20180419.1727702684-12300-1_1,2,2
20180419.1727702684-12300-1_10,0,0
20180419.1727702684-12300-1_11,0,2
20180419.1727702684-12300-1_12,0,2
20180419.1727702684-12300-1_13,0,2
20180419.1727702684-12300-1_14,0,2
20180419.1727702684-12300-1_15,0,2
20180419.1727702684-12300-1_16,1,0
20180419.1727702684-12300-1_2,0,0
20180419.1727702684-12300-1_3,2,0
20180419.1727702684-12300-1_4,2,0
20180419.1727702684-12300-1_5,0,0
20180419.1727702684-12300-1_6,1,1
20180419.1727702684-12300-1_7,2,2
20180419.1727702684-12300-1_8,2,0
20180419.1727702684-12300-1_9,2,3
20180420.1727702684-12323-1_1,2,2
20180420.1727702684-12323-1_10,2,2
20180420.1727702684-12323-1_11,2,2
20180420.1727702684-12323-1_12,2,2
20180420.1727702684-12323-1_13,2,2
20180420.1727702684-12323-1_14,2,2
20180420.1727702684-12323-1_15,2,2
20180420.1727702684-12323-1_16,2,2
20180420.1727702684-12323-1_2,0,2
20180420.1727702684-12323-1_3,2,2
20180420.1727702684-12323-1_4,1,2
20180420.1727702684-12323-1_5,2,2
20180420.1727702684-12323-1_6,2,2
20180420.1727702684-12323-1_7,2,2
20180420.1727702684-12323-1_8,2,2
20180420.1727702684-12323-1_9,2,2
20180420.1727702684-12324-1_1,0,0
20180420.1727702684-12324-1_10,2,2
20180420.1727702684-12324-1_11,2,2
20180420.1727702684-12324-1_12,0,0
20180420.1727702684-12324-1_13,0,0
20180420.1727702684-12324-1_14,0,0
20180420.1727702684-12324-1_15,1,0
20180420.1727702684-12324-1_16,1,0
20180420.1727702684-12324-1_2,2,2
20180420.1727702684-12324-1_3,0,0
20180420.1727702684-12324-1_4,2,0
20180420.1727702684-12324-1_5,0,0
20180420.1727702684-12324-1_6,2,2
20180420.1727702684-12324-1_7,2,2
20180420.1727702684-12324-1_8,2,2
20180420.1727702684-12324-1_9,0,0
20180420.1727702684-12331-1_1,1,1
20180420.1727702684-12331-1_10,1,1
20180420.1727702684-12331-1_11,1,1
20180420.1727702684-12331-1_12,1,1
20180420.1727702684-12331-1_13,1,1
20180420.1727702684-12331-1_14,1,1
20180420.1727702684-12331-1_15,1,1
20180420.1727702684-12331-1_16,1,1
20180420.1727702684-12331-1_2,1,1
20180420.1727702684-12331-1_3,1,1
20180420.1727702684-12331-1_4,1,1
20180420.1727702684-12331-1_5,1,1
20180420.1727702684-12331-1_6,1,1
20180420.1727702684-12331-1_7,1,1
20180420.1727702684-12331-1_8,1,1
20180420.1727702684-12331-1_9,1,1
20180420.1727702684-12332-1_1,1,1
20180420.1727702684-12332-1_10,1,1
20180420.1727702684-12332-1_11,1,1
20180420.1727702684-12332-1_12,1,1
20180420.1727702684-12332-1_13,1,1
20180420.1727702684-12332-1_14,1,1
20180420.1727702684-12332-1_15,1,1
20180420.1727702684-12332-1_16,1,1
20180420.1727702684-12332-1_2,1,1
20180420.1727702684-12332-1_3,1,1
20180420.1727702684-12332-1_4,1,1
20180420.1727702684-12332-1_5,1,1
20180420.1727702684-12332-1_6,1,1
20180420.1727702684-12332-1_7,1,1
20180420.1727702684-12332-1_8,1,1
20180420.1727702684-12332-1_9,1,1
20180420.1727702684-12343-1_1,2,2
20180420.1727702684-12343-1_10,2,2
20180420.1727702684-12343-1_11,0,2
20180420.1727702684-12343-1_12,2,2
20180420.1727702684-12343-1_13,2,2
20180420.1727702684-12343-1_14,2,2
20180420.1727702684-12343-1_15,2,2
20180420.1727702684-12343-1_16,2,2
20180420.1727702684-12343-1_2,2,2
20180420.1727702684-12343-1_3,2,2
20180420.1727702684-12343-1_4,2,2
20180420.1727702684-12343-1_5,2,2
20180420.1727702684-12343-1_6,0,0
20180420.1727702684-12343-1_7,2,2
20180420.1727702684-12343-1_8,2,2
20180420.1727702684-12343-1_9,2,2
20180420.1727702684-12344-1_1,2,2
20180420.1727702684-12344-1_10,2,2
20180420.1727702684-12344-1_11,2,2
20180420.1727702684-12344-1_12,2,2
20180420.1727702684-12344-1_13,3,2
20180420.1727702684-12344-1_14,2,2
20180420.1727702684-12344-1_15,2,2
20180420.1727702684-12344-1_16,2,2
20180420.1727702684-12344-1_2,1,2
20180420.1727702684-12344-1_3,0,2
20180420.1727702684-12344-1_4,2,2
20180420.1727702684-12344-1_5,2,2
20180420.1727702684-12344-1_6,2,2
20180420.1727702684-12344-1_7,2,2
20180420.1727702684-12344-1_8,2,2
20180420.1727702684-12344-1_9,2,2
20180420.1727702684-12356-1_1,1,1
20180420.1727702684-12356-1_10,1,1
20180420.1727702684-12356-1_11,0,0
20180420.1727702684-12356-1_12,1,0
20180420.1727702684-12356-1_13,1,1
20180420.1727702684-12356-1_14,1,1
20180420.1727702684-12356-1_15,1,1
20180420.1727702684-12356-1_16,1,1
20180420.1727702684-12356-1_2,1,1
20180420.1727702684-12356-1_3,1,1
20180420.1727702684-12356-1_4,1,1
20180420.1727702684-12356-1_5,1,1
20180420.1727702684-12356-1_6,1,1
20180420.1727702684-12356-1_7,1,1
20180420.1727702684-12356-1_8,1,1
20180420.1727702684-12356-1_9,1,1
20180420.1727702684-12357-1_1,1,1
20180420.1727702684-12357-1_10,1,1
20180420.1727702684-12357-1_11,1,1
20180420.1727702684-12357-1_12,1,1
20180420.1727702684-12357-1_13,1,1
20180420.1727702684-12357-1_14,1,1
20180420.1727702684-12357-1_15,1,1
20180420.1727702684-12357-1_16,1,1
20180420.1727702684-12357-1_2,1,1
20180420.1727702684-12357-1_3,1,1
20180420.1727702684-12357-1_4,1,1
20180420.1727702684-12357-1_5,1,1
20180420.1727702684-12357-1_6,1,1
20180420.1727702684-12357-1_7,1,1
20180420.1727702684-12357-1_8,1,1
20180420.1727702684-12357-1_9,1,1
20180420.1727702684-12384-1_1,1,1
20180420.1727702684-12384-1_10,1,1
20180420.1727702684-12384-1_11,1,1
20180420.1727702684-12384-1_12,1,1
20180420.1727702684-12384-1_13,1,1
20180420.1727702684-12384-1_14,1,1
20180420.1727702684-12384-1_15,1,1
20180420.1727702684-12384-1_16,1,1
20180420.1727702684-12384-1_2,1,1
20180420.1727702684-12384-1_3,1,1
20180420.1727702684-12384-1_4,1,1
20180420.1727702684-12384-1_5,1,1
20180420.1727702684-12384-1_6,1,1
20180420.1727702684-12384-1_7,1,1
20180420.1727702684-12384-1_8,1,1
20180420.1727702684-12384-1_9,1,1
20180420.1727702684-12386-1_1,1,1
20180420.1727702684-12386-1_10,1,1
20180420.1727702684-12386-1_11,1,1
20180420.1727702684-12386-1_12,1,1
20180420.1727702684-12386-1_13,1,1
20180420.1727702684-12386-1_14,1,1
20180420.1727702684-12386-1_15,1,1
20180420.1727702684-12386-1_16,1,1
20180420.1727702684-12386-1_2,1,1
20180420.1727702684-12386-1_3,1,1
20180420.1727702684-12386-1_4,1,1
20180420.1727702684-12386-1_5,1,1
20180420.1727702684-12386-1_6,1,1
20180420.1727702684-12386-1_7,1,1
20180420.1727702684-12386-1_8,1,1
20180420.1727702684-12386-1_9,1,1
20180420.1727702684-12412-1_1,0,1
20180420.1727702684-12412-1_10,1,1
20180420.1727702684-12412-1_11,1,2
20180420.1727702684-12412-1_12,0,2
20180420.1727702684-12412-1_13,0,1
20180420.1727702684-12412-1_14,1,1
20180420.1727702684-12412-1_15,1,1
20180420.1727702684-12412-1_16,1,1
20180420.1727702684-12412-1_2,1,1
20180420.1727702684-12412-1_3,1,1
20180420.1727702684-12412-1_4,1,1
20180420.1727702684-12412-1_5,0,0
20180420.1727702684-12412-1_6,0,1
20180420.1727702684-12412-1_7,0,0
20180420.1727702684-12412-1_8,2,1
20180420.1727702684-12412-1_9,1,1
20180420.1727702684-12413-1_1,1,1
20180420.1727702684-12413-1_10,1,3
20180420.1727702684-12413-1_11,2,2
20180420.1727702684-12413-1_12,0,2
20180420.1727702684-12413-1_13,0,0
20180420.1727702684-12413-1_14,1,0
20180420.1727702684-12413-1_15,1,1
20180420.1727702684-12413-1_16,1,1
20180420.1727702684-12413-1_2,1,0
20180420.1727702684-12413-1_3,1,2
20180420.1727702684-12413-1_4,1,2
20180420.1727702684-12413-1_5,1,2
20180420.1727702684-12413-1_6,1,3
20180420.1727702684-12413-1_7,1,3
20180420.1727702684-12413-1_8,1,1
20180420.1727702684-12413-1_9,1,2
20180420.1727702684-12418-1_1,1,1
20180420.1727702684-12418-1_10,1,1
20180420.1727702684-12418-1_11,1,1
20180420.1727702684-12418-1_12,1,1
20180420.1727702684-12418-1_13,1,1
20180420.1727702684-12418-1_14,1,1
20180420.1727702684-12418-1_15,1,1
20180420.1727702684-12418-1_16,1,1
20180420.1727702684-12418-1_2,1,1
20180420.1727702684-12418-1_3,1,1
20180420.1727702684-12418-1_4,1,1
20180420.1727702684-12418-1_5,1,1
20180420.1727702684-12418-1_6,1,1
20180420.1727702684-12418-1_7,1,1
20180420.1727702684-12418-1_8,1,1
20180420.1727702684-12418-1_9,1,1
20180420.1727702684-12419-1_1,1,1
20180420.1727702684-12419-1_10,1,1
20180420.1727702684-12419-1_11,1,1
20180420.1727702684-12419-1_12,1,1
20180420.1727702684-12419-1_13,1,1
20180420.1727702684-12419-1_14,1,1
20180420.1727702684-12419-1_15,1,1
20180420.1727702684-12419-1_16,1,1
20180420.1727702684-12419-1_2,1,1
20180420.1727702684-12419-1_3,1,1
20180420.1727702684-12419-1_4,1,1
20180420.1727702684-12419-1_5,1,1
20180420.1727702684-12419-1_6,1,1
20180420.1727702684-12419-1_7,1,1
20180420.1727702684-12419-1_8,1,1
20180420.1727702684-12419-1_9,1,1
20180420.1727702684-12424-1_1,2,2
20180420.1727702684-12424-1_10,2,2
20180420.1727702684-12424-1_11,2,2
20180420.1727702684-12424-1_12,2,2
20180420.1727702684-12424-1_13,2,2
20180420.1727702684-12424-1_14,2,2
20180420.1727702684-12424-1_15,2,2
20180420.1727702684-12424-1_16,4,2
20180420.1727702684-12424-1_2,2,2
20180420.1727702684-12424-1_3,2,2
20180420.1727702684-12424-1_4,0,2
20180420.1727702684-12424-1_5,0,2
20180420.1727702684-12424-1_6,0,2
20180420.1727702684-12424-1_7,2,2
20180420.1727702684-12424-1_8,2,2
20180420.1727702684-12424-1_9,2,2
20180420.1727702684-12425-1_1,0,0
20180420.1727702684-12425-1_10,2,2
20180420.1727702684-12425-1_11,2,2
20180420.1727702684-12425-1_12,2,2
20180420.1727702684-12425-1_13,2,2
20180420.1727702684-12425-1_14,2,2
20180420.1727702684-12425-1_15,2,2
20180420.1727702684-12425-1_16,2,2
20180420.1727702684-12425-1_2,0,0
20180420.1727702684-12425-1_3,0,0
20180420.1727702684-12425-1_4,0,0
20180420.1727702684-12425-1_5,2,2
20180420.1727702684-12425-1_6,2,2
20180420.1727702684-12425-1_7,2,2
20180420.1727702684-12425-1_8,2,2
20180420.1727702684-12425-1_9,2,2
20180420.1727702684-12446-1_1,1,1
20180420.1727702684-12446-1_10,2,2
20180420.1727702684-12446-1_11,2,2
20180420.1727702684-12446-1_12,2,2
20180420.1727702684-12446-1_13,2,2
20180420.1727702684-12446-1_14,1,2
20180420.1727702684-12446-1_15,0,2
20180420.1727702684-12446-1_16,1,1
20180420.1727702684-12446-1_2,1,1
20180420.1727702684-12446-1_3,1,1
20180420.1727702684-12446-1_4,1,1
20180420.1727702684-12446-1_5,1,2
20180420.1727702684-12446-1_6,1,2
20180420.1727702684-12446-1_7,0,2
20180420.1727702684-12446-1_8,2,2
20180420.1727702684-12446-1_9,2,2
20180420.1727702684-12447-1_1,1,1
20180420.1727702684-12447-1_10,0,2
20180420.1727702684-12447-1_11,1,2
20180420.1727702684-12447-1_12,0,2
20180420.1727702684-12447-1_13,1,0
20180420.1727702684-12447-1_14,1,0
20180420.1727702684-12447-1_15,1,0
20180420.1727702684-12447-1_16,1,1
20180420.1727702684-12447-1_2,1,0
20180420.1727702684-12447-1_3,1,1
20180420.1727702684-12447-1_4,1,0
20180420.1727702684-12447-1_5,0,0
20180420.1727702684-12447-1_6,1,0
20180420.1727702684-12447-1_7,1,2
20180420.1727702684-12447-1_8,1,0
20180420.1727702684-12447-1_9,1,2
20180423.1727702684-12470-1_1,1,1
20180423.1727702684-12470-1_10,1,1
20180423.1727702684-12470-1_11,1,1
20180423.1727702684-12470-1_12,1,1
20180423.1727702684-12470-1_13,1,1
20180423.1727702684-12470-1_14,1,1
20180423.1727702684-12470-1_15,1,1
20180423.1727702684-12470-1_16,1,1
20180423.1727702684-12470-1_2,1,1
20180423.1727702684-12470-1_3,1,1
20180423.1727702684-12470-1_4,1,1
20180423.1727702684-12470-1_5,1,1
20180423.1727702684-12470-1_6,1,1
20180423.1727702684-12470-1_7,1,1
20180423.1727702684-12470-1_8,1,1
20180423.1727702684-12470-1_9,1,1
20180423.1727702684-12472-1_1,1,1
20180423.1727702684-12472-1_10,1,1
20180423.1727702684-12472-1_11,1,1
20180423.1727702684-12472-1_12,1,1
20180423.1727702684-12472-1_13,1,1
20180423.1727702684-12472-1_14,1,1
20180423.1727702684-12472-1_15,1,1
20180423.1727702684-12472-1_16,1,1
20180423.1727702684-12472-1_2,1,1
20180423.1727702684-12472-1_3,1,1
20180423.1727702684-12472-1_4,1,1
20180423.1727702684-12472-1_5,1,1
20180423.1727702684-12472-1_6,1,1
20180423.1727702684-12472-1_7,1,1
20180423.1727702684-12472-1_8,1,1
20180423.1727702684-12472-1_9,1,1
20180423.1727702684-12479-1_1,1,1
20180423.1727702684-12479-1_10,1,1
20180423.1727702684-12479-1_11,1,1
20180423.1727702684-12479-1_12,1,1
20180423.1727702684-12479-1_13,1,1
20180423.1727702684-12479-1_14,1,1
20180423.1727702684-12479-1_15,1,1
20180423.1727702684-12479-1_16,1,1
20180423.1727702684-12479-1_2,1,1
20180423.1727702684-12479-1_3,1,1
20180423.1727702684-12479-1_4,1,1
20180423.1727702684-12479-1_5,1,1
20180423.1727702684-12479-1_6,1,1
20180423.1727702684-12479-1_7,1,1
20180423.1727702684-12479-1_8,1,1
20180423.1727702684-12479-1_9,1,1
20180423.1727702684-12481-1_1,1,1
20180423.1727702684-12481-1_10,1,1
20180423.1727702684-12481-1_11,1,1
20180423.1727702684-12481-1_12,1,1
20180423.1727702684-12481-1_13,1,1
20180423.1727702684-12481-1_14,1,1
20180423.1727702684-12481-1_15,1,1
